x,y
-0.9681046417285932,2.804604801501415
-0.9606101264138633,2.878781601465332
-0.9514459423474682,2.9526634635479603
-0.9405514633737395,3.0262120408015702
-0.9278628914339495,3.0993884263046985
-0.9132736535476855,3.1721370470520887
-0.8965975424155608,3.2443763420513765
-0.8776915295056971,3.316027435763873
-0.8564396076892264,3.387003129921526
-0.8328975273547519,3.4572687478523276
-0.8072229453119388,3.5268300771891994
-0.7795031784650082,3.595649445623194
-0.7498569409170783,3.663691677345563
-0.7182611344464025,3.7308465626329648
-0.6845904791428223,3.796917967334484
-0.6486940812938324,3.8616555561821793
-0.6104677738356306,3.924783433238755
-0.5698954629691415,3.9860539465012765
-0.5269492342755586,4.045227092598521
-0.4816553174995013,4.102155357703371
-0.43394476165930307,4.1566828219929
-0.3837321888001042,4.208688610371002
-0.3310014373253187,4.258070504225857
-0.2757837730934982,4.304789851248205
-0.21819643226638297,4.3488565591236075
-0.1584558215273968,4.390381495320596
-0.0968393096499005,4.429586262003306
-0.03364078654628333,4.466795888762756
0.03086140532817483,4.50236808435493
0.09639648919728305,4.536652223416571
0.16277550835497134,4.569848820047069
0.2298204588545949,4.602116798717248
0.2974389006107452,4.633463394033561
0.3655195871720083,4.663962733390068
0.43401187695966215,4.693607500941436
0.5028659790922232,4.722354952612745
0.5720508376145625,4.750137785923424
0.6415627855131065,4.776756200206122
0.7114240395235347,4.801934746170107
0.7816857499148364,4.825398559843455
0.8524002450193238,4.846898141489119
0.9235878168116924,4.866262859007185
0.9952660949466852,4.883297757024456
1.0673800282198034,4.8978803334621865
1.1399044298251457,4.909832976366188
1.212793976874929,4.9190438771846
1.2859894927076638,4.9255308001068965
1.3594461180710855,4.929369973403395
1.4331331766743798,4.930809402089341
1.5069973835924584,4.9300316188412365
1.580948846016434,4.927070201829654
1.6548907353632032,4.921900486461307
1.7287145571177023,4.914455021178224
1.8023114773458309,4.904741899520636
1.8756216874106455,4.892911212005495
1.948594899794057,4.879146209771836
2.0211914818334433,4.863607702260898
2.093416408335277,4.846435822408046
2.1652647153673747,4.827680743691233
2.236698644210449,4.807228350929718
2.3077420819562366,4.785173962059495
2.378461050164603,4.76177968486969
2.4489302534075934,4.737347693694188
2.519253956495077,4.712244830609481
2.589499359831202,4.686735058713513
2.659660447308508,4.660864056236028
2.7297133448100697,4.634628434092793
2.7996155184690465,4.607986381813176
2.8693177156612224,4.580851782277142
2.93878769588836,4.553184509070662
3.0080347972655934,4.525060934547626
3.07700175993115,4.496366340120935
3.145605879225683,4.466918448766706
3.2137335464665657,4.43649170587421
3.281234965823849,4.404802907358583
3.3479835806621088,4.3716610824307685
3.4139176803341185,4.337018030240714
