time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
9.310454271999788,1783830006.4765944,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.360495084999911,1783830006.5266352,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.41053394499977,1783830006.5766742,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.460469769000156,1783830006.6266103,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.510405143999833,1783830006.6765447,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.560488003000046,1783830006.72663,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.610779272999935,1783830006.7769215,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.660418112000116,1783830006.826559,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.710391502999755,1783830006.876532,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.760727218999818,1783830006.9268763,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.810561317000065,1783830006.9767077,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.860407961999954,1783830007.0265489,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.910445772000003,1783830007.0765862,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
9.960400960999777,1783830007.1265402,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.01041198799976,1783830007.1765518,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.060401542999898,1783830007.226542,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
