timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477727.234306,5.817,hand-roll,False,0.00000,20.00,2.86,2.86,0.0150,0.00000,0.000,0.000,16.000,near_zero
1782477727.284410,5.867,hand-roll,False,0.00000,57.00,8.14,8.14,0.0426,0.00100,0.000,0.000,16.000,near_zero
1782477727.334489,5.917,hand-roll,False,0.00000,75.00,10.71,10.71,0.0561,0.00100,0.000,0.000,16.100,near_zero
1782477727.384578,5.967,hand-roll,False,0.00000,181.00,25.86,25.86,0.1354,-0.00700,0.000,0.000,16.000,positive_erpm
1782477727.434783,6.017,hand-roll,False,0.00000,-729.00,-104.14,-104.14,-0.5453,-0.01600,0.000,0.000,16.000,negative_erpm
1782477727.484831,6.067,hand-roll,False,0.00000,-1013.00,-144.71,-144.71,-0.7577,-0.00400,0.000,0.000,16.100,negative_erpm
1782477727.534862,6.117,hand-roll,False,0.00000,-727.00,-103.86,-103.86,-0.5438,-0.00100,0.000,0.000,16.000,negative_erpm
1782477727.584955,6.167,hand-roll,False,0.00000,-52.00,-7.43,-7.43,-0.0389,0.00000,0.000,0.000,16.100,near_zero
1782477727.635061,6.218,hand-roll,False,0.00000,-67.00,-9.57,-9.57,-0.0501,0.00000,0.000,0.000,16.000,near_zero
1782477727.685063,6.268,hand-roll,False,0.00000,-75.00,-10.71,-10.71,-0.0561,0.00000,0.000,0.000,16.000,near_zero
1782477727.735320,6.318,hand-roll,False,0.00000,-68.00,-9.71,-9.71,-0.0509,-0.00700,0.000,0.000,16.000,near_zero
1782477727.785840,6.368,hand-roll,False,0.00000,-553.00,-79.00,-79.00,-0.4136,-0.01500,0.000,0.000,16.100,negative_erpm
1782477727.835545,6.418,hand-roll,False,0.00000,-1166.00,-166.57,-166.57,-0.8722,-0.01800,0.000,0.000,16.000,negative_erpm
1782477727.885614,6.468,hand-roll,False,0.00000,-1205.00,-172.14,-172.14,-0.9013,-0.00600,0.000,0.000,16.000,negative_erpm
1782477727.935673,6.518,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00100,0.000,0.000,16.000,near_zero
1782477727.986033,6.569,hand-roll,False,0.00000,30.00,4.29,4.29,0.0224,0.00000,0.000,0.000,16.000,near_zero
1782477728.035917,6.618,hand-roll,False,0.00000,28.00,4.00,4.00,0.0209,0.00000,0.000,0.000,16.000,near_zero
1782477728.085943,6.668,hand-roll,False,0.00000,4.00,0.57,0.57,0.0030,0.00000,0.000,0.000,16.000,near_zero
1782477728.136083,6.719,hand-roll,False,0.00000,145.00,20.71,20.71,0.1085,-0.00800,0.000,0.000,16.000,positive_erpm
1782477728.186119,6.769,hand-roll,False,0.00000,-471.00,-67.29,-67.29,-0.3523,-0.00800,0.000,0.000,16.000,negative_erpm
1782477728.236271,6.819,hand-roll,False,0.00000,-130.00,-18.57,-18.57,-0.0972,-0.00500,0.000,0.000,16.000,negative_erpm
1782477728.286511,6.869,hand-roll,False,0.00000,-14.00,-2.00,-2.00,-0.0105,0.00100,0.000,0.000,16.000,near_zero
1782477728.336596,6.919,hand-roll,False,0.00000,-35.00,-5.00,-5.00,-0.0262,0.00000,0.000,0.000,16.000,near_zero
1782477728.386759,6.969,hand-roll,False,0.00000,-70.00,-10.00,-10.00,-0.0524,0.00000,0.000,0.000,16.000,near_zero
1782477728.436804,7.019,hand-roll,False,0.00000,-75.00,-10.71,-10.71,-0.0561,0.00000,0.000,0.000,16.000,near_zero
1782477728.486954,7.069,hand-roll,False,0.00000,-211.00,-30.14,-30.14,-0.1578,-0.01200,0.000,0.000,16.000,negative_erpm
1782477728.536952,7.119,hand-roll,False,0.00000,-816.00,-116.57,-116.57,-0.6104,-0.00700,0.000,0.000,16.000,negative_erpm
