timestamp_iso,elapsed_sec,target_duty,applied_duty,vesc_duty_now,erpm,motor_rpm,wheel_rpm,speed_mps,input_voltage,current_motor,current_in,temp_mos,temp_motor,event,note
2026-07-03T19:23:49.778,6.901050,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.060,0.000,25.10,24.40,,
2026-07-03T19:23:49.838,6.961007,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.100,0.000,25.20,24.40,,
2026-07-03T19:23:49.878,7.001079,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.040,0.000,25.10,24.40,,
2026-07-03T19:23:49.938,7.061024,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.40,,
2026-07-03T19:23:49.978,7.101029,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.030,0.000,25.10,24.40,,
2026-07-03T19:23:50.038,7.161047,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.10,24.40,,
2026-07-03T19:23:50.078,7.200994,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.20,24.40,,
2026-07-03T19:23:50.138,7.261108,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.030,0.000,25.10,24.40,,
2026-07-03T19:23:50.178,7.301041,0.000000,0.000000,0.000000,1.000,0.143,0.013,0.000068,15.000,-0.010,0.000,25.20,24.40,,
2026-07-03T19:23:50.239,7.361868,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.20,24.40,,
2026-07-03T19:23:50.278,7.401066,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.030,0.000,25.10,24.40,,
2026-07-03T19:23:50.338,7.461094,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.10,24.40,,
2026-07-03T19:23:50.379,7.501422,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.00,24.50,,
2026-07-03T19:23:50.438,7.561048,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.050,0.000,25.20,24.50,,
2026-07-03T19:23:50.478,7.601270,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.080,0.000,25.20,24.50,,
2026-07-03T19:23:50.538,7.661005,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,0.020,0.000,25.10,24.50,,
2026-07-03T19:23:50.579,7.701670,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.20,24.50,,
2026-07-03T19:23:50.638,7.760999,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.020,0.000,25.20,24.40,,
2026-07-03T19:23:50.679,7.801320,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:50.738,7.861022,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.010,0.000,25.20,24.40,,
2026-07-03T19:23:50.778,7.901006,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.40,,
2026-07-03T19:23:50.838,7.961047,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:50.878,8.001042,0.000000,0.000000,0.000000,1.000,0.143,0.013,0.000068,15.000,-0.010,0.000,25.00,24.50,,
2026-07-03T19:23:50.938,8.061014,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:50.978,8.101052,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.050,0.000,25.20,24.40,,
2026-07-03T19:23:51.038,8.161000,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.30,24.40,,
2026-07-03T19:23:51.078,8.201038,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.050,0.000,25.20,24.40,,
2026-07-03T19:23:51.138,8.261026,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.30,24.40,,
2026-07-03T19:23:51.178,8.300965,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.030,0.000,25.20,24.40,,
2026-07-03T19:23:51.238,8.361045,0.000000,0.000000,0.000000,-1.000,-0.143,-0.013,-0.000068,15.000,-0.030,0.000,25.10,24.50,,
2026-07-03T19:23:51.284,8.406582,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,14.900,-0.010,0.000,25.20,24.50,,
2026-07-03T19:23:51.338,8.461248,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:51.378,8.501045,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:51.438,8.561102,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.020,0.000,25.10,24.40,,
2026-07-03T19:23:51.478,8.601020,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.50,,
2026-07-03T19:23:51.538,8.661044,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:51.578,8.701029,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.000,0.000,25.10,24.40,,
2026-07-03T19:23:51.638,8.761023,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.040,0.000,25.10,24.50,,
2026-07-03T19:23:51.678,8.801044,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,0.010,0.000,25.10,24.50,,
2026-07-03T19:23:51.738,8.861151,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.030,0.000,25.20,24.40,,
2026-07-03T19:23:51.778,8.900969,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.040,0.000,25.10,24.40,,
2026-07-03T19:23:51.838,8.961108,0.000000,0.000000,0.000000,0.000,0.000,0.000,0.000000,15.000,-0.050,0.000,25.20,24.40,,
